id:ID(CHANNEL),channel,site_name,title,publish_time,topic,Entity_type,type,distinguish,
0ae0a09d8239111eb94400242ac110010,1,香港立场新闻,写歌撑警　钟镇涛：希望将我嘅心意送俾香港警队　TVB 将播足本�?1602345600,daily,document,document,doc_other,,
0ae065f4239111eb94400242ac110010,1,香港立场新闻,【副校争议】港大新闻系前总监撰文　促校委会押后表决　忧开先例损一国两�?1602345600,daily,document,document,doc_other,,
0ae14866239111eb94400242ac110010,1,香港立场新闻,香港大学要改名作习近平大学？,1602345600,daily,document,document,doc_other,
0ae26462239111eb94400242ac110010,1,香港立场新闻,【采访手记】记者问了，官员不答—面对「录音机」　除了苦笑还能怎样�?1602345600,daily,document,document,doc_other,,
0ae33054239111eb94400242ac110010,1,香港立场新闻,【副校争议】李国章：申作军已表明非共产党员　校委会对澄清感满�?1602345600,daily,document,document,doc_other,,
0ae47298239111eb94400242ac110010,1,香港立场新闻,【副校争议】林郑：相信人选学术成就无可置疑　校委卢宠茂：公众讨论副校人选是严重干预,1602345600,daily,document,document,doc_other,
0ae562ca239111eb94400242ac110010,1,香港立场新闻,林郑下周访京三日再到广深　称只谈经济问题　随行局长包括政制局曾国�?1602345600,daily,document,document,doc_other,,
0ae722fe239111eb94400242ac110010,1,香港立场新闻,学生动源前召集人钟翰林　疑往美领馆寻庇护前　被警国安处带走　另两前成员警署报到时被捕,1602345600,daily,document,document,doc_other,
0ae83edc239111eb94400242ac110010,1,香港立场新闻,"【副校争议�?,200 人联署反对任命　学生会留守校内静坐　促校委会延后表决",1602345600,daily,document,document,doc_other,
0ae98d32239111eb94400242ac110010,1,香港立场新闻,【副校争议】消息：22 �?1 大比数通过任命　张翔投赞成票　强调不认识申作军、宫�?1602345600,daily,document,document,doc_other,,
0aeab1ee239111eb94400242ac110010,1,香港立场新闻,【钟翰林被捕】警方证实拘�?3 人　指涉�?9 月至今网上发表煽动分裂国家内�?1602345600,daily,document,document,doc_other,,
0aeb7dc2239111eb94400242ac110010,1,香港立场新闻,为何蓝营要抹黑罗宝璘�?1602345600,daily,document,document,doc_other,,
0aec6a16239111eb94400242ac110010,1,中时电子�?力丽邀优人神鼓 明池水剧场演�?1602345600,daily,document,document,doc_other,,,
0aed6934239111eb94400242ac110010,1,香港立场新闻,消息指两清华学者获荐任港大副校　一人疑为共产党员　学生会：损院校自主　加剧中共监控,1602345600,daily,document,document,doc_other,
0aee9052239111eb94400242ac110010,1,香港立场新闻,【专访】领交响乐团为港人奏一曲《荣光》　美高中音乐教师：以音乐传达支持温�?1602345600,daily,document,document,doc_other,,
0af052a2239111eb94400242ac110010,1,香港立场新闻,【副校争议】港�?11 校董联署促延后表决　本科生校委吁「护校」　到场阻校委会表决,1602345600,daily,document,document,doc_other,
0af1f6fc239111eb94400242ac110010,1,香港立场新闻,【泰国示威】曼谷数百黄衣人示威撑泰王　要求反政府示威者停止冒犯皇�?1602345600,daily,document,document,doc_other,,
0af2866c239111eb94400242ac110010,1,中评�?繁体),阿拉伯国家驻华使节积极评价新疆发�?1602383962,daily,document,document,doc_other,,
0af31550239111eb94400242ac110010,1,香港有线新闻,实行间断食要持久和配合均衡饮�?1602367200,daily,document,document,doc_other,,
0af345d4239111eb94400242ac110010,1,香港立场新闻,我对美国大选的立场,1602345600,daily,document,document,doc_other,
0af402bc239111eb94400242ac110010,1,香港立场新闻,美国之音�? 人原赴美国领事馆求助及庇护　一人持美籍　指领馆称无法提供保护,1602345600,daily,document,document,doc_other,
0af57b10239111eb94400242ac110010,1,香港立场新闻,卡塔尔机场称为新生弃婴「寻母亲」　强制入侵性体检多名女游�?1602345600,daily,document,document,doc_other,,
0af6b1c4239111eb94400242ac110010,1,香港立场新闻,美日将举行联合大型登陆军演　向中国展示「保卫尖阁列岛能力�?1602345600,daily,document,document,doc_other,,
0af851aa239111eb94400242ac110010,1,香港立场新闻,「中共党员」呢个「朵」唔够「响」咩�?点解唔够胆「跶朵」！,1602345600,daily,document,document,doc_other,
0afabc1a239111eb94400242ac110010,1,香港立场新闻,赋权学生，让环保融入生活,1602345600,daily,document,document,doc_other,
0afb1a70239111eb94400242ac110010,1,香港立场新闻,南华早报：国安处拟设报料热线　最�?11 月推行　强调报料人身份保�?1602345600,daily,document,document,doc_other,,
0afb8898239111eb94400242ac110010,1,香港立场新闻,被控分裂国家等罪　钟翰林今提堂　陈家驹：感谢在社运低迷期间他一直没有放�?1602345600,daily,document,document,doc_other,,
0afc4d96239111eb94400242ac110010,1,香港立场新闻,【教师被钉牌】民主派质疑教局设学术禁区　杨润雄：校园不可出现任何港独主张,1602345600,daily,document,document,doc_other,
0afd57ae239111eb94400242ac110010,1,香港立场新闻,纽时、大纪元为何�?Diss？　欧美及香港媒体生态下的法轮功媒体,1602345600,daily,document,document,doc_other,
0aff4cda239111eb94400242ac110010,1,香港立场新闻,与无力感的战争，就是与暴政的战争,1602345600,daily,document,document,doc_other,
0afffa2c239111eb94400242ac110010,1,香港立场新闻,【长文慎入】有关我点睇 612 基金同埋人权律师,1602345600,daily,document,document,doc_other,
0b00b2fa239111eb94400242ac110010,1,香港立场新闻,【坚离地倾】卢子健：当骨灰级中间派学者也和政府割�?1602345600,daily,document,document,doc_other,,
0b010638239111eb94400242ac110010,1,香港立场新闻,据报钟翰林及另外 4 人　欲到美领寻求庇护　梁美芬：获庇护亦无合法途径离港,1602345600,daily,document,document,doc_other,
0b0176c2239111eb94400242ac110010,1,香港立场新闻,中区警署外声援钟翰林　「美国队�?2.0」举港独标语被捕　警指具煽动意�?1602345600,daily,document,document,doc_other,,
0b026424239111eb94400242ac110010,1,香港立场新闻,「爱奇艺」改编《棋魂》连续剧　不忘政治宣传　加插主角为香港回归中国高兴情�?1602345600,daily,document,document,doc_other,,
0b03299a239111eb94400242ac110010,1,香港立场新闻,【国泰裁员】国泰拒押后签约死线　工会促政府介�?1602345600,daily,document,document,doc_other,,
0b04a09fa239111eb94400242ac110010,1,香港立场新闻,【武汉肺炎】食肆限 6 人户外限�?4 人　陈肇始否认措施不合逻辑　称执法会讲道�?1602345600,daily,document,document,doc_other,,
0b04d4e8239111eb94400242ac110010,1,香港立场新闻,【强制检�?�?特稿】框架细节未明　建制派「通关优先」提案比政府更进取　专家考虑数据成效,1602345600,daily,document,document,doc_other,
0b0655c0239111eb94400242ac110010,1,香港立场新闻,崇高的理�?1602345600,daily,document,document,doc_other,,
0b07a588239111eb94400242ac110010,1,香港立场新闻,留恋于蒙法尔科内的流行乐�?1602345600,daily,document,document,doc_other,,
0b088138239111eb94400242ac110010,1,香港立场新闻,梁君彦去信全体议员　若继续拉布会为辩论「编时间」　胡志伟：令议会失制衡能力,1602345600,daily,document,document,doc_other,
0b08eef2239111eb94400242ac110010,1,香港立场新闻,何忻�?�?一个月前，我约她做了一个专�?1602345600,daily,document,document,doc_other,,
0ba09bc38239111eb94400242ac110010,1,香港立场新闻,人肉录音机是如何炼成的？,1602345600,daily,document,document,doc_other,
0b0a2326239111eb94400242ac110010,1,香港立场新闻,钟翰林仍扣于中区警署　何忻诺、陈渭贤已保释　被指涉「美国分部」港独帖�?1602345600,daily,document,document,doc_other,,
0b0ba0930239111eb94400242ac110010,1,香港立场新闻,让当事人保留已建立信任的大律�?1602345600,daily,document,document,doc_other,,
0b0b7726239111eb94400242ac110010,1,香港立场新闻,港大校委会任命两副校　张达明投赞成票：不可双重标准否决遴选委员会推荐,1602345600,daily,document,document,doc_other,
0b0c43ea239111eb94400242ac110010,1,马来西亚《中国报�?迪丽热巴获奖   全英文致词被赞爆,1602345600,daily,document,document,doc_other,,
0b0c897c239111eb94400242ac110010,1,香港经济日报,【美国大选】中国想特朗普还是拜登赢？华尔街顾问这样估算,1602345600,daily,document,document,doc_other,
0b0dbef0239111eb94400242ac110010,1,香港经济日报,【置业调查】花旗：一成受访者认为现时是置业好时机　有意置业市民期望楼价再跌两成,1602345600,daily,document,document,doc_other,
0b0e5900239111eb94400242ac110010,1,新加坡联合早报网,中国民航局对首尔至上海MU5042航班实施熔断,1602345600,daily,document,document,doc_other,
0b0eb72e239111eb94400242ac110010,1,中评�?繁体),“天问一号”完成第三次轨道中途修�?1602379517,daily,document,document,doc_other,,
0b0f1502239111eb94400242ac110010,1,中评�?繁体),两起坠机事故后　美海军航空兵下令停飞一�?1602389228,daily,document,document,doc_other,,
